-2.566262960433959961e+00,-1.203450851440429688e+02,-2.497680902481079102e+00,-1.199966201782226562e+02
-7.252063751220703125e+00,-1.120459594726562500e+02,-7.118980407714843750e+00,-1.117786254882812500e+02
-1.173677635192871094e+01,-1.116404953002929688e+02,-1.157107734680175781e+01,-1.113573074340820312e+02
-1.389593124389648438e+01,-1.055157852172851562e+02,-1.374489402770996094e+01,-1.054281539916992188e+02
-1.809272575378417969e+01,-1.057184371948242188e+02,-1.789877510070800781e+01,-1.054898910522460938e+02
-1.525020885467529297e+01,-1.001499633789062500e+02,-1.504229354858398438e+01,-1.000792160034179688e+02
-2.071588325500488281e+01,-9.396647644042968750e+01,-2.040012168884277344e+01,-9.380726623535156250e+01
-1.925669097900390625e+01,-8.716239929199218750e+01,-1.910348510742187500e+01,-8.718555450439453125e+01
-2.025157928466796875e+01,-8.707446289062500000e+01,-2.020934867858886719e+01,-8.699607086181640625e+01
-1.823279571533203125e+01,-7.586431884765625000e+01,-1.807473373413085938e+01,-7.586244964599609375e+01
-2.215095520019531250e+01,-7.250672912597656250e+01,-2.198653411865234375e+01,-7.249485015869140625e+01
-1.587867832183837891e+01,-7.085613250732421875e+01,-1.565866088867187500e+01,-7.088208770751953125e+01
-1.702880477905273438e+01,-6.305562973022460938e+01,-1.684339523315429688e+01,-6.309614181518554688e+01
-1.387339687347412109e+01,-5.944967651367187500e+01,-1.372776794433593750e+01,-5.937297439575195312e+01
-9.552067756652832031e+00,-5.363982391357421875e+01,-9.453511238098144531e+00,-5.360850906372070312e+01
-1.158618068695068359e+01,-4.684380722045898438e+01,-1.140502738952636719e+01,-4.693997573852539062e+01
-3.034974813461303711e+00,-4.342105484008789062e+01,-3.068439245223999023e+00,-4.354294204711914062e+01
-3.562839269638061523e+00,-4.104459381103515625e+01,-3.435634851455688477e+00,-4.095712661743164062e+01
3.987070322036743164e+00,-3.373320770263671875e+01,3.955239057540893555e+00,-3.372915267944335938e+01
9.681587219238281250e+00,-2.815819168090820312e+01,9.726636886596679688e+00,-2.811106491088867188e+01
1.228015136718750000e+01,-2.238325309753417969e+01,1.235441780090332031e+01,-2.241238594055175781e+01
1.425437450408935547e+01,-2.512843132019042969e+01,1.435181045532226562e+01,-2.517074775695800781e+01
2.750981140136718750e+01,-2.159478759765625000e+01,2.778611373901367188e+01,-2.154514694213867188e+01
2.946459388732910156e+01,-1.745227241516113281e+01,2.964394760131835938e+01,-1.736024475097656250e+01
3.359531021118164062e+01,-1.236289119720458984e+01,3.354481506347656250e+01,-1.235632419586181641e+01
4.231988525390625000e+01,-1.022112941741943359e+01,4.240462493896484375e+01,-1.026478958129882812e+01
5.103632354736328125e+01,-7.482728958129882812e+00,5.134317779541015625e+01,-7.509004592895507812e+00
5.945303344726562500e+01,-7.978011131286621094e+00,5.955407714843750000e+01,-8.008070945739746094e+00
5.919780349731445312e+01,-6.516796112060546875e+00,5.922532653808593750e+01,-6.542967796325683594e+00
6.926268768310546875e+01,-5.488360881805419922e+00,6.926030731201171875e+01,-5.482986450195312500e+00
7.561392974853515625e+01,-1.039332103729248047e+01,7.570601654052734375e+01,-1.041937255859375000e+01
8.324520874023437500e+01,-6.909682273864746094e+00,8.337467193603515625e+01,-6.768974304199218750e+00
8.845466613769531250e+01,-8.501374244689941406e+00,8.842570495605468750e+01,-8.333115577697753906e+00
1.000696792602539062e+02,-9.859221458435058594e+00,1.001839675903320312e+02,-9.715981483459472656e+00
1.065882949829101562e+02,-1.001361083984375000e+01,1.065856857299804688e+02,-9.930748939514160156e+00
1.151939315795898438e+02,-1.000129413604736328e+01,1.151705093383789062e+02,-9.761112213134765625e+00
1.218740463256835938e+02,-1.215037441253662109e+01,1.216836471557617188e+02,-1.185723781585693359e+01
